,count-Row ID,mean-Row ID,mean-Postal Code,mean-Sales,mean-Quantity,mean-Discount,mean-Profit,mean-ReturnedBin,mean-EncodedCountry,mean-x0_Furniture,mean-x0_Office Supplies,mean-x0_Technology,mean-x0_Accessories,mean-x0_Appliances,mean-x0_Art,mean-x0_Binders,mean-x0_Bookcases,mean-x0_Chairs,mean-x0_Copiers,mean-x0_Envelopes,mean-x0_Fasteners,mean-x0_Furnishings,mean-x0_Labels,mean-x0_Machines,mean-x0_Paper,mean-x0_Phones,mean-x0_Storage,mean-x0_Supplies,mean-x0_Tables,mean-x0_Consumer,mean-x0_Corporate,mean-x0_Home Office,mean-x0_First Class,mean-x0_Same Day,mean-x0_Second Class,mean-x0_Standard Class,std-Row ID,std-Postal Code,std-Sales,std-Quantity,std-Discount,std-Profit,std-ReturnedBin,std-EncodedCountry,std-x0_Furniture,std-x0_Office Supplies,std-x0_Technology,std-x0_Accessories,std-x0_Appliances,std-x0_Art,std-x0_Binders,std-x0_Chairs,std-x0_Envelopes,std-x0_Fasteners,std-x0_Furnishings,std-x0_Labels,std-x0_Paper,std-x0_Phones,std-x0_Storage,std-x0_Tables,std-x0_Consumer,std-x0_Corporate,std-x0_Home Office,std-x0_First Class,std-x0_Same Day,std-x0_Second Class,std-x0_Standard Class,min-Row ID,min-Postal Code,min-Sales,min-Quantity,min-Discount,min-Profit,min-ReturnedBin,min-EncodedCountry,min-x0_Furniture,min-x0_Office Supplies,min-x0_Technology,min-x0_Accessories,min-x0_Appliances,min-x0_Art,min-x0_Binders,min-x0_Bookcases,min-x0_Chairs,min-x0_Copiers,min-x0_Envelopes,min-x0_Fasteners,min-x0_Furnishings,min-x0_Labels,min-x0_Machines,min-x0_Paper,min-x0_Storage,min-x0_Supplies,min-x0_Tables,min-x0_First Class,min-x0_Same Day,min-x0_Second Class,min-x0_Standard Class,25%-Row ID,25%-Postal Code,25%-Sales,25%-Quantity,25%-Discount,25%-Profit,25%-ReturnedBin,25%-EncodedCountry,25%-x0_Furniture,25%-x0_Office Supplies,25%-x0_Technology,25%-x0_Accessories,25%-x0_Appliances,25%-x0_Binders,25%-x0_Bookcases,25%-x0_Chairs,25%-x0_Copiers,25%-x0_Envelopes,25%-x0_Fasteners,25%-x0_Furnishings,25%-x0_Labels,25%-x0_Machines,25%-x0_Paper,25%-x0_Storage,25%-x0_Supplies,25%-x0_First Class,25%-x0_Same Day,25%-x0_Second Class,25%-x0_Standard Class,50%-Row ID,50%-Postal Code,50%-Sales,50%-Quantity,50%-Discount,50%-Profit,50%-ReturnedBin,50%-EncodedCountry,50%-x0_Furniture,50%-x0_Office Supplies,50%-x0_Technology,50%-x0_Appliances,50%-x0_Art,50%-x0_Binders,50%-x0_Bookcases,50%-x0_Copiers,50%-x0_Envelopes,50%-x0_Fasteners,50%-x0_Furnishings,50%-x0_Labels,50%-x0_Machines,50%-x0_Paper,50%-x0_Phones,50%-x0_Storage,50%-x0_Supplies,50%-x0_Tables,50%-x0_First Class,50%-x0_Same Day,50%-x0_Second Class,50%-x0_Standard Class,75%-Row ID,75%-Postal Code,75%-Sales,75%-Quantity,75%-Discount,75%-Profit,75%-ReturnedBin,75%-EncodedCountry,75%-x0_Furniture,75%-x0_Office Supplies,75%-x0_Technology,75%-x0_Accessories,75%-x0_Appliances,75%-x0_Art,75%-x0_Binders,75%-x0_Bookcases,75%-x0_Chairs,75%-x0_Copiers,75%-x0_Envelopes,75%-x0_Fasteners,75%-x0_Furnishings,75%-x0_Labels,75%-x0_Machines,75%-x0_Paper,75%-x0_Phones,75%-x0_Storage,75%-x0_Supplies,75%-x0_Tables,75%-x0_First Class,75%-x0_Same Day,75%-x0_Second Class,75%-x0_Standard Class,max-Row ID,max-Postal Code,max-Quantity,max-Discount,max-Profit,max-EncodedCountry,max-x0_Furniture,max-x0_Office Supplies,max-x0_Technology,max-x0_Accessories,max-x0_Appliances,max-x0_Art,max-x0_Binders,max-x0_Chairs,max-x0_Furnishings,max-x0_Paper,max-x0_Phones,max-x0_Storage,max-x0_First Class,max-x0_Second Class,max-x0_Standard Class
Jim Sink,11.0,6148.181818181818,43130.27272727273,102.82400000000001,3.8181818181818183,0.2090909090909091,-4.988109090909101,0.2727272727272727,1.0,0.09090909090909091,0.8181818181818182,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.09090909090909091,0.18181818181818182,0.0,0.09090909090909091,0.0,1.0,0.0,0.0,0.0,0.45454545454545453,0.5454545454545454,3957.8153523928277,31428.257829828588,134.40361132052962,2.35873617932069,0.20225995873897262,41.34605429536063,0.46709936649691375,0.0,0.3015113445777636,0.40451991747794525,0.3015113445777636,0.0,0.3015113445777636,0.3015113445777636,0.40451991747794525,0.0,0.0,0.0,0.0,0.0,0.46709936649691375,0.3015113445777636,0.40451991747794525,0.3015113445777636,0.0,0.0,0.0,0.0,0.0,0.5222329678670934,0.5222329678670935,90.0,10035.0,6.48,1.0,0.0,-118.01160000000002,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3986.0,26081.5,20.166000000000004,2.0,0.1,-6.5376,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7963.0,33023.0,41.47200000000001,3.0,0.2,6.464999999999989,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7965.5,61529.5,105.33000000000001,4.5,0.2,7.767899999999999,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9829.0,90036.0,8.0,0.7,48.63199999999995,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
Jocasta Rupert,1.0,1261.0,32216.0,863.8799999999999,3.0,0.2,107.98499999999996,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1261.0,32216.0,863.8799999999999,3.0,0.2,107.98499999999996,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1261.0,32216.0,863.8799999999999,3.0,0.2,107.98499999999996,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1261.0,32216.0,863.8799999999999,3.0,0.2,107.98499999999996,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1261.0,32216.0,863.8799999999999,3.0,0.2,107.98499999999996,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1261.0,32216.0,3.0,0.2,107.98499999999996,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Joe Elijah,22.0,6249.727272727273,58279.36363636364,395.35650000000004,4.409090909090909,0.3227272727272727,57.376936363636325,0.36363636363636365,1.0,0.3181818181818182,0.5909090909090909,0.09090909090909091,0.045454545454545456,0.045454545454545456,0.09090909090909091,0.2727272727272727,0.045454545454545456,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.045454545454545456,0.09090909090909091,0.0,0.09090909090909091,1.0,0.0,0.0,0.13636363636363635,0.0,0.045454545454545456,0.8181818181818182,2527.2742738791244,29394.980216981094,653.9468587064061,2.2394533965125314,0.27243490822723,162.131208797415,0.4923659639173308,0.0,0.4767312946227962,0.5032362797401965,0.29424494316824984,0.2132007163556105,0.2132007163556105,0.29424494316824984,0.4558423058385518,0.3947710169758613,0.0,0.0,0.0,0.0,0.29424494316824984,0.2132007163556105,0.29424494316824984,0.29424494316824984,0.0,0.0,0.0,0.3512500866571044,0.0,0.2132007163556105,0.39477101697586137,1938.0,10009.0,8.736000000000002,2.0,0.0,-149.63070000000005,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5419.25,28205.0,23.603250000000003,3.0,0.2,-10.9998,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7079.5,77041.0,42.70400000000001,3.5,0.2,6.667199999999998,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8182.5,80020.0,615.2895,6.5,0.6249999999999999,47.98574999999995,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9732.0,98115.0,9.0,0.8,629.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
Joe Kamberova,20.0,5191.15,55881.5,243.36000000000004,4.4,0.33249999999999996,2.7524149999999987,0.0,1.0,0.3,0.55,0.15,0.05,0.0,0.05,0.25,0.1,0.05,0.05,0.0,0.05,0.1,0.0,0.0,0.1,0.05,0.05,0.05,0.05,1.0,0.0,0.0,0.25,0.05,0.25,0.45,2257.661721782074,19953.642684192306,361.33970170493376,2.3033156878497434,0.28666641166859325,59.41494883595572,0.0,0.0,0.4701623459816272,0.5104177855340404,0.36634754853252327,0.22360679774997894,0.0,0.22360679774997894,0.4442616583193193,0.22360679774997894,0.0,0.22360679774997894,0.30779350562554625,0.0,0.30779350562554625,0.22360679774997894,0.22360679774997896,0.22360679774997894,0.0,0.0,0.0,0.4442616583193193,0.22360679774997894,0.4442616583193193,0.5104177855340405,793.0,28540.0,2.5119999999999996,2.0,0.0,-175.26000000000005,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4011.25,41573.75,8.440000000000001,2.75,0.18750000000000003,-6.638999999999999,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4726.5,60016.0,80.12,3.5,0.2,3.7765999999999997,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7299.25,64241.5,314.505,6.0,0.525,28.715549999999993,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,1.0,9802.0,95240.0,9.0,0.8,109.99799999999999,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Joel Eaton,23.0,1764.0869565217392,60514.0,293.94847826086954,3.9130434782608696,0.1456521739130435,9.6433347826087,0.08695652173913043,1.0,0.391304347826087,0.34782608695652173,0.2608695652173913,0.13043478260869565,0.08695652173913043,0.0,0.043478260869565216,0.043478260869565216,0.21739130434782608,0.0,0.0,0.0,0.13043478260869565,0.0,0.0,0.043478260869565216,0.13043478260869565,0.13043478260869565,0.043478260869565216,0.0,1.0,0.0,0.0,0.13043478260869565,0.13043478260869565,0.30434782608695654,0.43478260869565216,1755.6785249594964,24933.92633085947,513.267795782339,2.294520022659936,0.20830105151736777,109.45507561045974,0.28810406552003043,0.0,0.4990108793478454,0.48698475355767396,0.44897775854487953,0.34435022157509093,0.2881040655200304,0.0,0.20851441405707477,0.42174116783664994,0.0,0.0,0.34435022157509093,0.0,0.20851441405707477,0.34435022157509093,0.34435022157509093,0.0,0.0,0.0,0.0,0.34435022157509093,0.34435022157509093,0.4704719688969648,0.5068698018697019,73.0,20852.0,15.88,1.0,0.0,-350.4899999999999,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.5,41042.0,63.974999999999994,2.0,0.0,-8.69309999999997,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1178.0,60423.0,172.5,3.0,0.0,15.378000000000004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2661.5,79568.0,234.89999999999998,5.0,0.2,47.788650000000004,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5507.0,95123.0,8.0,0.8,318.3016,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Joel Jenkins,3.0,1875.0,40447.333333333336,65.0,3.6666666666666665,0.06666666666666667,11.483066666666668,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.6666666666666666,1639.3861656119952,31686.71482393423,48.38174862486886,1.5275252316519465,0.11547005383792516,1.7661749101754718,0.0,0.0,0.0,0.5773502691896258,0.5773502691896258,0.0,0.5773502691896258,0.5773502691896258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896258,0.5773502691896258,928.0,22153.0,28.84,2.0,0.0,9.517199999999999,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,928.5,22153.0,37.52,3.0,0.0,10.7566,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,929.0,22153.0,46.2,4.0,0.0,11.996000000000002,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2348.5,49594.5,83.08000000000001,4.5,0.1,12.466000000000001,0.0,1.0,0.0,1.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,1.0,3768.0,77036.0,5.0,0.2,12.936,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
John Castell,16.0,6296.125,44565.625,173.2534375,4.0,0.12187500000000001,17.473075,0.0,1.0,0.3125,0.5,0.1875,0.0,0.0,0.0,0.0625,0.0625,0.0,0.0,0.0,0.0,0.1875,0.0625,0.0,0.25,0.1875,0.0625,0.0625,0.0625,1.0,0.0,0.0,0.0,0.0625,0.375,0.5625,2539.038134806171,34210.424038831596,206.77829019506817,2.0330600909302543,0.12243195389004186,32.962480292690366,0.0,0.0,0.47871355387816905,0.5163977794943222,0.4031128874149275,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.4031128874149275,0.25,0.4472135954999579,0.4031128874149275,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.5,0.51234753829798,1877.0,10011.0,7.16,1.0,0.0,-34.64699999999999,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4152.75,19143.0,19.557000000000002,3.0,0.0,3.3863999999999996,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6784.5,30761.0,90.75899999999999,3.5,0.175,7.603199999999999,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8383.0,81163.25,252.16800000000003,5.0,0.2,26.248275000000003,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9465.0,98115.0,9.0,0.4,91.95079999999999,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
John Dryer,7.0,4478.857142857143,61643.0,307.4788571428572,3.7142857142857144,0.17142857142857143,-38.07892857142857,0.0,1.0,0.14285714285714285,0.7142857142857143,0.14285714285714285,0.0,0.0,0.2857142857142857,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.2857142857142857,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2972.5877294915636,30059.80366425126,663.5627807192094,2.2886885410853175,0.07559289460184546,132.86690692833332,0.0,0.0,0.37796447300922725,0.4879500364742666,0.37796447300922725,0.0,0.0,0.48795003647426666,0.0,0.37796447300922725,0.0,0.0,0.0,0.0,0.37796447300922725,0.0,0.48795003647426666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1496.0,7109.0,10.192000000000002,1.0,0.0,-337.80600000000004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1497.5,53617.5,11.904,2.0,0.2,1.4875999999999994,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5186.0,75019.0,16.784000000000002,3.0,0.2,3.7407999999999997,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6757.0,76044.5,149.96800000000002,5.5,0.2,14.031949999999998,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,8161.0,90049.0,7.0,0.2,36.473600000000005,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
John Grady,9.0,3040.4444444444443,47006.444444444445,167.4464444444445,5.111111111111111,0.06666666666666668,22.900211111111112,0.1111111111111111,1.0,0.1111111111111111,0.8888888888888888,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,0.4444444444444444,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.1111111111111111,0.5555555555555556,2461.412455842738,34946.59760302536,257.9184179944848,2.204792759220492,0.1,31.843193401198185,0.3333333333333333,0.0,0.3333333333333333,0.33333333333333337,0.0,0.0,0.0,0.44095855184409843,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.5270462766947299,0.0,0.0,0.0,0.0,0.5,0.0,0.3333333333333333,0.5270462766947299,480.0,10024.0,14.7,3.0,0.0,3.7224000000000004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989.0,13021.0,18.9,4.0,0.0,5.2113,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3827.0,62521.0,49.632000000000005,5.0,0.0,8.693999999999999,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3880.0,75217.0,107.44,5.0,0.2,10.744000000000007,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,7442.0,92105.0,10.0,0.2,84.51,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
John Huston,8.0,4611.75,41189.0,66.11375,3.625,0.15,3.260274999999999,0.0,1.0,0.125,0.625,0.25,0.125,0.0,0.125,0.125,0.0,0.0,0.0,0.125,0.0,0.125,0.125,0.0,0.0,0.125,0.125,0.0,0.0,1.0,0.0,0.0,0.125,0.0,0.625,0.25,3003.778132856781,15453.477842497832,74.33730828316097,2.445841952609133,0.1414213562373095,15.999795968408916,0.0,0.0,0.3535533905932738,0.5175491695067657,0.4629100498862757,0.3535533905932738,0.0,0.3535533905932738,0.3535533905932738,0.0,0.3535533905932738,0.0,0.3535533905932738,0.3535533905932738,0.0,0.3535533905932738,0.3535533905932738,0.0,0.0,0.0,0.0,0.3535533905932738,0.0,0.5175491695067657,0.4629100498862757,2169.0,10009.0,7.5,1.0,0.0,-26.995499999999993,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2170.75,40207.5,17.135999999999996,2.75,0.0,-0.935250000000001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3188.0,44240.0,40.17,3.0,0.2,4.185600000000001,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6810.0,48835.75,80.97749999999999,3.5,0.2,11.999974999999997,0.0,1.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,9286.0,60610.0,9.0,0.4,26.413199999999996,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
John Lee,34.0,5481.205882352941,53183.64705882353,288.23302941176473,4.205882352941177,0.08823529411764706,6.732558823529397,0.058823529411764705,1.0,0.23529411764705882,0.5882352941176471,0.17647058823529413,0.058823529411764705,0.058823529411764705,0.11764705882352941,0.11764705882352941,0.0,0.11764705882352941,0.029411764705882353,0.0,0.029411764705882353,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.029411764705882353,0.029411764705882353,0.17647058823529413,0.0,0.0,1.0,0.0,0.0,0.0,0.14705882352941177,0.2647058823529412,0.5882352941176471,2196.862746287295,26659.662257610085,568.190901491716,2.6603646567626535,0.13431014736897026,214.11039847435708,0.23883257361061289,0.0,0.4305615452020461,0.49955416843564227,0.3869529949759475,0.23883257361061283,0.23883257361061286,0.3270349700838643,0.3270349700838643,0.3270349700838643,0.0,0.17149858514250882,0.3270349700838643,0.23883257361061289,0.17149858514250882,0.17149858514250882,0.3869529949759475,0.0,0.0,0.0,0.0,0.0,0.35949062795357095,0.4478110755198991,0.49955416843564227,642.0,10011.0,5.76,1.0,0.0,-944.9946000000004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4196.25,40475.0,15.335,2.0,0.0,3.4011750000000003,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5145.5,43229.0,77.63400000000001,4.0,0.0,13.052799999999998,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7513.75,90045.0,235.487,5.0,0.2,45.979175,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.0,9942.0,94122.0,14.0,0.5,629.991,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
